Index,NAME,INCHIKEY,superclass,subclass,FORMULA,ExactMass,Dot,Cos,Dot_MI,Diff,Match,entropy,jaccard,TP,FP,FN,TN,TPR,missed in QCEIMS predicted spectra
935," 1-(4-Methoxyphenyl)piperazine, TMS derivative",OMBRZBYIBMCMJI-UHFFFAOYSA-N,amines,aliphatic, C14H24N2OSi,264.16579,"927,775","797,859","472,475","455,3","724,503","0,78","0,652",79,14,82,524,"0,822916667","0,50931677"
936," 2-Phenylindole, TMS derivative",YILNVIOKDTUCDR-UHFFFAOYSA-N,amines,aromatic, C17H19NSi,265.128675,"941,691","719,36","704,467","237,224","703,322","0,687","0,596",35,75,8,581,"0,421686747","0,186046512"
938," N-Hydroxyphenmetrazine, TMS derivative",LBKLQVPBQSNKKY-UHFFFAOYSA-N,alcohol,aliphatic, C14H23NO2Si,265.149805,"881,1","511,183","548,745","332,355","621,482","0,68","0,558",47,27,15,610,"1,119047619","0,241935484"
939," 1,3-Benzodioxole-4-ethanamine, N-ethyl-, TMS derivative",RQQGCUKDKVPNKU-UHFFFAOYSA-N,amines,aliphatic, C14H23NO2Si,265.149805,"325,795","229,463","338,607","12,812","394,837","0,517","0,709",25,78,1,595,"0,316455696","0,038461538"
940," Ethyl phenylalaninate, TMS derivative",IDLXPSDELQUFPF-UHFFFAOYSA-N,amines,aliphatic, C14H23NO2Si,265.149805,"152,011","260,506","258,206","106,195","290,069","0,448","0,336",37,54,9,599,"0,587301587","0,195652174"
943," Monoethyl phthalate, TMS derivative",MJPCVXUDAHYBPA-UHFFFAOYSA-N,acid,aromatic, C13H18O4Si,266.097435,"789,042","320,28","618,834","170,208","629,601","0,557","0,693",37,23,22,617,"0,822222222","0,372881356"
944," Aminohippuric acid, TMS derivative",KHCVEJYAKDIGEY-UHFFFAOYSA-N,acid,aliphatic, C12H18N2O3Si,266.10867,"738,34","533,22","559,904","178,436","577,059","0,673","0,624",21,66,7,605,"0,287671233","0,25"
946," 4-(Benzyloxy)butanoic acid, TMS derivative",RDCGEFAICFQKCV-UHFFFAOYSA-N,acid,aliphatic, C14H22O3Si,266.133821,"498,233","701,368","306,471","191,762","412,167","0,578","0,398",32,33,20,614,"0,603773585","0,384615385"
947," 4-(4-Methoxyphenyl)butyric acid, TMS derivative",IHLSXWFZFQIADF-UHFFFAOYSA-N,acid,aliphatic, C14H22O3Si,266.133821,"853,647","355,689","661,427","192,22","601,922","0,557","0,293",36,56,8,599,"0,5625","0,181818182"
948," Butylparaben, TMS derivative",NPHRHHQEJSRYEL-UHFFFAOYSA-N,alcohol,aromatic, C14H22O3Si,266.133821,"702,675","279,731","628,875","73,8","554,704","0,593","0,772",57,23,25,594,"1,1875","0,304878049"
949," Tetraethylene glycol, TMS derivative",QQEADQUURBGEQR-UHFFFAOYSA-N,alcohol,aliphatic, C11H26O5Si,266.154951,"189,766","595,237","131,962","57,804","265,506","0,701","0,585",40,30,6,623,"1,111111111","0,130434783"
950," 5-Methoxy-3-phenyl-1-pentanol, TMS derivative",OVIPZUOUIZPYFZ-UHFFFAOYSA-N,alcohol,aliphatic, C15H26O2Si,266.170206,"317,667","591,117","178,589","139,078","352,391","0,671","0,596",53,33,21,592,"0,981481481","0,283783784"
951," 6-Phenoxy-1-hexanol, TMS derivative",CZLYFHLYEDDMMP-UHFFFAOYSA-N,alcohol,aliphatic, C15H26O2Si,266.170206,"860,457","432,321","522,288","338,169","613,661","0,506","0,347",41,51,16,591,"0,611940299","0,280701754"
952," 4-Morpholineethanesulfonic acid, TMS derivative",VULFOKHLZUHCTD-UHFFFAOYSA-N,alcohol,aliphatic, C9H21NO4SSi,267.096056,"695,51","347,769","313,844","381,666","583,287","0,617","0,488",26,17,16,640,"0,787878788","0,380952381"
953," 2-Phenazinamine, TMS derivative",CHRWGEYOIYHQQE-UHFFFAOYSA-N,amines,aromatic, C15H17N3Si,267.119175,"886,218","690,378","746,357","139,862","702,221","0,759","0,772",44,71,11,573,"0,536585366","0,2"
954," N-Hydroxy-3,4-(methylenedioxy)amphetamine, TMS derivative",MXAFNSUVVHTUMH-UHFFFAOYSA-N,alcohol,aliphatic, C13H21NO3Si,267.12907,"300,313","444,261","266,936","33,377","345,632","0,546","0,605",32,23,19,625,"0,761904762","0,37254902"
959," 3-(Acetylthio)benzoic acid, TMS derivative",NJLWCBFCICHNCF-UHFFFAOYSA-N,acid,aromatic, C12H16O3SSi,268.058943,"591,117","440,574","527,772","63,345","513,724","0,523","0,532",25,19,35,620,"0,462962963","0,583333333"
960," 4-(Acetylthio)benzoic acid, TMS derivative",ZLZVZDYYKTVJLE-UHFFFAOYSA-N,acid,aromatic, C12H16O3SSi,268.058943,"581,873","451,36","542,715","39,158","504,721","0,501","0,488",24,18,36,621,"0,444444444","0,6"
961," 3,5-Dimethoxyphenylacetic acid, TMS derivative",WIVIXQUEYKJITQ-UHFFFAOYSA-N,acid,aliphatic, C13H20O4Si,268.113085,"807,171","298,851","419,451","387,721","601,225","0,51","0,4",51,46,14,588,"0,85","0,215384615"
962," Methyl m-methoxymandelate, TMS derivative",KTTNPBMTTVHVOD-UHFFFAOYSA-N,alcohol,aliphatic, C13H20O4Si,268.113085,"518,956","170,304","510,019","8,937","417,313","0,42","0,275",38,62,4,595,"0,575757576","0,095238095"
963," 2,3-Dimethoxyphenylacetic acid, TMS derivative",YDTJHTKBXANJIL-UHFFFAOYSA-N,acid,aliphatic, C13H20O4Si,268.113085,"905,154","491,841","669,436","235,718","638,544","0,605","0,415",47,52,12,588,"0,734375","0,203389831"
964," Methyl hydroxy(2-methoxyphenyl)acetate, TMS derivative",WBURSOFUYWGICP-UHFFFAOYSA-N,alcohol,aliphatic, C13H20O4Si,268.113085,"328,327","210,506","389,852","61,525","325,009","0,379","0,163",22,76,3,598,"0,278481013","0,12"
965," Homoveratric acid, TMS derivative",ZOTLJAZLFPDMSU-UHFFFAOYSA-N,acid,aliphatic, C13H20O4Si,268.113085,"871,799","433,401","726,759","145,041","661,181","0,591","0,55",38,60,9,592,"0,550724638","0,191489362"
966," Methyl homovanillate, TMS derivative",DJHYPDMBBHMGQO-UHFFFAOYSA-N,alcohol,aromatic, C13H20O4Si,268.113085,"864,524","535,179","789,563","74,961","635,177","0,703","0,636",61,27,26,585,"1,150943396","0,298850575"
967," Methyl 4-methoxymandelate, TMS derivative",JJGQHGUSNMDEDQ-UHFFFAOYSA-N,alcohol,aliphatic, C13H20O4Si,268.113085,"444,667","173,402","536,058","91,392","382,253","0,446","0,419",55,53,19,572,"0,763888889","0,256756757"
979," Desethyl terbumeton, TMS derivative",CYRJGAQDUWAGEU-UHFFFAOYSA-N,amines,aromatic, C11H23N5OSi,269.167187,"791,055","353,92","792,457","1,402","649,969","0,639","0,705",57,23,22,597,"1,266666667","0,278481013"
980," 1,2,9-Trimethyldecahydroquinol-4-ol, TMS derivative",JMWYKEHGPVQDFF-UHFFFAOYSA-N,alcohol,aliphatic, C15H31NOSi,269.217491,"564,837","419,358","547,498","17,339","498,021","0,666","0,63",73,40,19,567,"1,237288136","0,206521739"
984," 4-Hydroxybenzophenone, TMS derivative",IFAYXYNVSUANMR-UHFFFAOYSA-N,alcohol,aromatic, C16H18O2Si,270.107607,"813,378","692,648","666,668","146,711","592,694","0,627","0,374",28,58,10,603,"0,411764706","0,263157895"
985," 2-Hydroxybenzophenone, TMS derivative",GRUPJLKSIYQFEX-UHFFFAOYSA-N,alcohol,aromatic, C16H18O2Si,270.107607,"854,445","770,526","460,238","394,208","611,589","0,637","0,352",31,32,32,604,"0,484375","0,507936508"
987," 4-Phenylazophenol, TMS derivative",AXBOCGWZORZVPY-WUKNDPDISA-N,alcohol,aromatic, C15H18N2OSi,270.11884,"936,737","615,123","672,581","264,156","720,752","0,719","0,681",50,37,20,592,"0,877192982","0,285714286"
989," 5-Dodecenoic acid, (Z)-, TMS derivative",MHKHFLVEYCFJDE-KHPPLWFESA-N,acid,aliphatic, C15H30O2Si,270.201508,"679,901","248,603","564,913","114,988","562,123","0,574","0,724",58,29,27,585,"1,035714286","0,317647059"
990," 4-Acetylbenzenesulfonamide, TMS derivative",SARBWHOHZSEWBG-UHFFFAOYSA-N,amides,aliphatic, C11H17NO3SSi,271.069841,"386,213","86,256","320,841","65,373","392,2","0,361","0,466",14,34,16,635,"0,28","0,533333333"
991," 3,4,4a,5-Tetrahydrobenzo[g]isoquinolin-10(2H)-one, TMS derivative",QOFUOVCEVMBZDN-UHFFFAOYSA-N,amines,aliphatic, C16H21NOSi,271.13924,"761,605","463,804","612,02","149,584","608,49","0,591","0,714",53,54,28,564,"0,646341463","0,345679012"
992," Pyrimethanil, TMS derivative",HDMYKQQUKFPRLE-UHFFFAOYSA-N,amines,aromatic, C15H21N3Si,271.150475,"827,752","682,907","539,691","288,062","671,818","0,702","0,817",37,103,6,553,"0,339449541","0,139534884"
993," Monobenzone, TMS derivative",RPULSTYMTNDHDB-UHFFFAOYSA-N,alcohol,aromatic, C16H20O2Si,272.123257,"925,219","705,169","756,694","168,524","688,312","0,707","0,671",34,43,2,620,"0,755555556","0,055555556"
994," 3-Phenoxybenzyl alcohol, TMS derivative",XFYJFAPKQHCGKO-UHFFFAOYSA-N,alcohol,aliphatic, C16H20O2Si,272.123257,"837,985","653,298","585,3","252,686","652,855","0,657","0,668",47,33,40,579,"0,643835616","0,459770115"
998," tert-Butyl 2-cyano-2-hydroxy-1-methylethylcarbamate, TMS derivative",NLUUXTVIQXKICN-UHFFFAOYSA-N,alcohol,aliphatic, C12H24N2O3Si,272.155619,"97,618","496,794","19,66","77,958","179,591","0,571","0,52",20,13,29,637,"0,476190476","0,591836735"
999," Dodecanoic acid, TMS derivative",RHDZBWSXEZTMPK-UHFFFAOYSA-N,acid,aliphatic, C15H32O2Si,272.217157,"546,369","229,02","468,575","77,794","464,368","0,47","0,612",43,28,29,599,"0,754385965","0,402777778"
1265," 5-Isopentyl-6-methyl-2-(methylsulfanyl)-4-pyrimidinol, TMS derivative",AMMMNKGSSYNYKA-UHFFFAOYSA-N,alcohol,aromatic, C14H26N2OSSi,298.153511,"889,085","659,978","696,196","192,889","698,473","0,747","0,743",106,34,21,538,"1,927272727","0,165354331"
1266," 9-Tetradecenoic acid, (E)-, TMS derivative",LMYWVFVYLKKYSP-CMDGGOBGSA-N,acid,aliphatic, C17H34O2Si,298.232807,"663,791","422,28","649,947","13,845","544,764","0,667","0,619",71,27,42,559,"1,028985507","0,371681416"
1267," 10-Pentadecen-1-ol, (E)-, TMS derivative",CTGDFTKBAVRVIO-CMDGGOBGSA-N,alcohol,aliphatic, C18H38OSi,298.269192,"766,302","476,395","607,763","158,539","594,889","0,668","0,564",71,32,24,572,"1,267857143","0,252631579"
1268," 10-Pentadecen-1-ol, (Z)-, TMS derivative",CTGDFTKBAVRVIO-HJWRWDBZSA-N,alcohol,aliphatic, C18H38OSi,298.269192,"732,245","471,757","382,974","349,272","586,41","0,641","0,511",62,49,21,567,"0,885714286","0,253012048"
1269," Propanoic acid, 2-[(1-cyclohexylethyl)carbamoyl]-, TMS derivative",GWYZYZQTJQYSSP-UHFFFAOYSA-N,acid,aliphatic, C15H29NO3Si,299.19167,"383,746","256,082","584,931","201,185","424,848","0,496","0,309",39,48,12,600,"0,65","0,235294118"
